"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
0,44.0,216.0,116.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0,4350
1,0.0,53.0,161.0,0.0,102.0,18.0,20.0,37.0,41.0,0.0,4351
1,19.0,80.0,155.0,1.0,40.0,233.0,20.0,179.0,53.0,0.0,4352
1,5.0,145.0,142.0,107.0,58.0,155.0,227.0,274.0,143.0,4.0,4353
1,4.0,85.0,71.0,123.0,37.0,21.0,28.0,73.0,68.0,0.0,4354
1,105.0,327.0,176.0,122.0,345.0,169.0,183.0,127.0,56.0,40.0,4355
1,81.0,153.0,88.0,201.0,109.0,80.0,103.0,157.0,104.0,0.0,4356
0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4357
1,91.0,216.0,165.0,84.0,265.0,174.0,151.0,248.0,117.0,109.0,4358
1,3.0,665.0,148.0,67.0,58.0,112.0,16.0,13.0,52.0,0.0,4359
0,0.0,32.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360
1,72.0,151.0,104.0,55.0,74.0,70.0,92.0,52.0,56.0,7.0,4361
0,368.0,300.0,464.0,31.0,195.0,108.0,38.0,34.0,0.0,0.0,4362
1,23.0,166.0,78.0,19.0,3.0,124.0,77.0,94.0,52.0,0.0,4363
1,12.0,31.0,0.0,0.0,24.0,28.0,36.0,26.0,1.0,0.0,4364
1,12.0,3.0,14.0,5.0,0.0,50.0,108.0,74.0,59.0,5.0,4365
0,0.0,232.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366
1,79.0,61.0,168.0,618.0,279.0,82.0,38.0,156.0,55.0,3.0,4367
0,440.0,912.0,718.0,134.0,30.0,5.0,0.0,0.0,0.0,0.0,4368
1,0.0,46.0,17.0,16.0,37.0,110.0,39.0,10.0,7.0,0.0,4369
1,183.0,1167.0,1647.0,1277.0,1260.0,1055.0,709.0,819.0,804.0,0.0,4370
1,69.0,431.0,267.0,337.0,168.0,57.0,145.0,123.0,155.0,0.0,4371
1,34.0,75.0,114.0,58.0,121.0,81.0,55.0,14.0,3.0,0.0,4372
0,4.0,71.0,1.0,2.0,40.0,0.0,0.0,0.0,1.0,0.0,4373
1,766.0,547.0,183.0,142.0,191.0,156.0,82.0,74.0,89.0,0.0,4374
1,3.0,105.0,97.0,0.0,73.0,47.0,87.0,46.0,17.0,16.0,4375
0,19.0,144.0,35.0,35.0,8.0,15.0,0.0,0.0,1.0,0.0,4376
1,1.0,57.0,57.0,0.0,0.0,15.0,41.0,40.0,77.0,13.0,4377
1,7.0,114.0,77.0,16.0,28.0,45.0,58.0,28.0,11.0,1.0,4378
1,71.0,183.0,202.0,48.0,210.0,390.0,95.0,133.0,165.0,8.0,4379
1,1.0,108.0,25.0,1.0,30.0,15.0,0.0,17.0,1.0,0.0,4380
0,30.0,61.0,6.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,4381
1,3.0,16.0,31.0,31.0,13.0,28.0,0.0,22.0,0.0,0.0,4382
0,33.0,167.0,33.0,18.0,7.0,25.0,27.0,0.0,0.0,0.0,4383
0,34.0,51.0,29.0,13.0,18.0,14.0,44.0,31.0,6.0,0.0,4384
1,9.0,35.0,3.0,19.0,29.0,22.0,1.0,0.0,1.0,0.0,4385
1,0.0,158.0,46.0,42.0,39.0,10.0,45.0,88.0,3.0,0.0,4386
1,50.0,31.0,168.0,68.0,39.0,158.0,70.0,101.0,0.0,0.0,4387
1,39.0,77.0,132.0,35.0,68.0,99.0,29.0,106.0,43.0,0.0,4388
1,0.0,24.0,5.0,1.0,9.0,6.0,60.0,13.0,3.0,2.0,4389
1,3.0,7.0,149.0,1.0,64.0,15.0,5.0,5.0,35.0,0.0,4390
1,123.0,146.0,189.0,24.0,136.0,400.0,237.0,113.0,476.0,0.0,4391
1,43.0,331.0,242.0,0.0,323.0,269.0,547.0,257.0,127.0,267.0,4392
0,0.0,380.0,263.0,319.0,236.0,151.0,80.0,210.0,155.0,0.0,4393
0,90.0,173.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4394
1,140.0,1749.0,1374.0,1026.0,750.0,353.0,434.0,2401.0,924.0,0.0,4395
0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4396
0,21.0,177.0,31.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4397
0,23.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398
1,57.0,137.0,120.0,39.0,103.0,138.0,41.0,88.0,104.0,5.0,4399
1,0.0,49.0,28.0,0.0,23.0,92.0,2.0,146.0,0.0,0.0,4400
1,19.0,68.0,63.0,56.0,30.0,30.0,41.0,52.0,62.0,0.0,4401
0,0.0,0.0,3.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,4402
1,214.0,455.0,505.0,223.0,101.0,158.0,95.0,24.0,122.0,0.0,4403
0,83.0,184.0,0.0,23.0,0.0,9.0,52.0,201.0,92.0,0.0,4404
1,25.0,75.0,85.0,70.0,26.0,21.0,27.0,70.0,25.0,0.0,4405
0,18.0,183.0,62.0,0.0,89.0,19.0,19.0,91.0,21.0,1.0,4406
0,0.0,331.0,300.0,134.0,17.0,62.0,66.0,42.0,1.0,0.0,4407
1,77.0,48.0,35.0,4.0,2.0,47.0,0.0,6.0,12.0,0.0,4408
1,0.0,132.0,63.0,48.0,40.0,58.0,24.0,6.0,25.0,0.0,4409
1,0.0,209.0,182.0,475.0,359.0,634.0,765.0,338.0,62.0,0.0,4410
1,665.0,759.0,385.0,83.0,546.0,233.0,181.0,311.0,127.0,20.0,4411
0,20.0,231.0,256.0,70.0,31.0,0.0,1.0,0.0,0.0,0.0,4412
1,79.0,212.0,236.0,115.0,213.0,214.0,402.0,424.0,249.0,38.0,4413
1,13.0,17.0,42.0,44.0,9.0,31.0,20.0,26.0,0.0,1.0,4414
1,0.0,0.0,66.0,0.0,0.0,31.0,47.0,1.0,64.0,55.0,4415
0,8.0,23.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4416
1,32.0,27.0,80.0,43.0,234.0,285.0,101.0,140.0,53.0,0.0,4417
1,0.0,10.0,29.0,1.0,74.0,64.0,12.0,85.0,1.0,1.0,4418
1,43.0,489.0,185.0,139.0,250.0,232.0,182.0,300.0,191.0,8.0,4419
0,32.0,127.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420
0,0.0,30.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4421
1,17.0,539.0,390.0,227.0,227.0,185.0,254.0,298.0,145.0,0.0,4422
1,14.0,187.0,134.0,103.0,33.0,57.0,88.0,89.0,11.0,1.0,4423
1,20.0,74.0,95.0,88.0,55.0,45.0,51.0,0.0,124.0,28.0,4424
1,31.0,4.0,2.0,2.0,19.0,0.0,7.0,23.0,0.0,1.0,4425
1,12.0,12.0,47.0,14.0,6.0,66.0,9.0,41.0,16.0,0.0,4426
1,0.0,1.0,108.0,5.0,56.0,53.0,0.0,3.0,97.0,9.0,4427
0,43.0,114.0,93.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,4428
1,114.0,259.0,57.0,172.0,109.0,239.0,193.0,200.0,230.0,0.0,4429
1,227.0,1110.0,801.0,595.0,320.0,397.0,267.0,209.0,225.0,0.0,4430
0,15.0,272.0,49.0,8.0,4.0,47.0,0.0,0.0,0.0,0.0,4431
0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432
1,216.0,471.0,148.0,38.0,185.0,88.0,108.0,48.0,38.0,15.0,4433
1,0.0,37.0,8.0,0.0,13.0,0.0,1.0,2.0,0.0,0.0,4434
1,56.0,302.0,127.0,115.0,95.0,70.0,137.0,95.0,61.0,0.0,4435
1,22.0,184.0,58.0,16.0,40.0,16.0,70.0,60.0,42.0,7.0,4436
0,42.0,117.0,17.0,67.0,107.0,89.0,0.0,2.0,0.0,1.0,4437
0,5.0,63.0,18.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,4438
1,46.0,66.0,41.0,2.0,57.0,30.0,68.0,50.0,54.0,0.0,4439
1,0.0,103.0,199.0,12.0,387.0,110.0,39.0,287.0,258.0,0.0,4440
0,1.0,116.0,74.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4441
0,20.0,60.0,13.0,17.0,15.0,15.0,0.0,51.0,0.0,0.0,4442
1,13.0,48.0,58.0,66.0,24.0,20.0,67.0,29.0,1.0,0.0,4443
1,48.0,164.0,127.0,61.0,54.0,26.0,34.0,61.0,193.0,75.0,4444
0,5.0,220.0,173.0,80.0,40.0,27.0,5.0,0.0,0.0,0.0,4445
0,1.0,4.0,200.0,65.0,4.0,0.0,0.0,0.0,0.0,0.0,4446
1,10.0,66.0,55.0,134.0,24.0,28.0,25.0,40.0,13.0,0.0,4447
0,31.0,145.0,43.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,4448
0,104.0,93.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4449
1,49.0,91.0,243.0,77.0,100.0,56.0,38.0,105.0,61.0,2.0,4450
1,0.0,174.0,154.0,178.0,111.0,150.0,245.0,196.0,269.0,0.0,4451
1,45.0,107.0,192.0,78.0,171.0,144.0,104.0,166.0,143.0,10.0,4452
1,95.0,147.0,162.0,48.0,264.0,263.0,166.0,115.0,156.0,0.0,4453
0,44.0,92.0,11.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,4454
1,0.0,66.0,1.0,0.0,94.0,130.0,15.0,60.0,201.0,0.0,4455
1,67.0,86.0,71.0,49.0,52.0,60.0,34.0,22.0,58.0,54.0,4456
1,85.0,95.0,72.0,35.0,82.0,75.0,95.0,59.0,25.0,21.0,4457
1,87.0,347.0,320.0,126.0,152.0,152.0,112.0,162.0,340.0,0.0,4458
0,0.0,4.0,101.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4459
1,4.0,103.0,129.0,23.0,119.0,119.0,65.0,113.0,79.0,0.0,4460
1,34.0,51.0,20.0,30.0,293.0,2.0,19.0,4.0,216.0,0.0,4461
1,128.0,226.0,248.0,52.0,155.0,71.0,138.0,332.0,547.0,4.0,4462
0,43.0,42.0,38.0,52.0,17.0,0.0,0.0,0.0,0.0,0.0,4463
1,189.0,132.0,156.0,49.0,302.0,312.0,256.0,120.0,254.0,0.0,4464
1,0.0,61.0,74.0,18.0,15.0,1.0,30.0,0.0,0.0,0.0,4465
1,18.0,93.0,92.0,1.0,48.0,29.0,36.0,50.0,64.0,43.0,4466
1,142.0,115.0,245.0,143.0,300.0,240.0,280.0,122.0,93.0,31.0,4467
0,1.0,51.0,52.0,50.0,14.0,25.0,2.0,71.0,13.0,0.0,4468
0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469
0,0.0,67.0,55.0,33.0,53.0,43.0,16.0,6.0,13.0,0.0,4470
1,1.0,66.0,71.0,109.0,135.0,57.0,33.0,27.0,6.0,0.0,4471
0,83.0,39.0,0.0,1.0,15.0,0.0,26.0,0.0,0.0,0.0,4472
1,39.0,43.0,109.0,72.0,124.0,119.0,145.0,251.0,170.0,11.0,4473
0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4474
1,3.0,189.0,191.0,112.0,60.0,28.0,123.0,45.0,18.0,0.0,4475
1,0.0,228.0,71.0,57.0,124.0,171.0,103.0,155.0,106.0,51.0,4476
1,0.0,79.0,29.0,0.0,17.0,13.0,30.0,21.0,1.0,1.0,4477
0,100.0,309.0,49.0,59.0,5.0,64.0,72.0,0.0,4.0,0.0,4478
1,23.0,131.0,96.0,89.0,32.0,36.0,19.0,70.0,19.0,0.0,4479
1,0.0,204.0,139.0,108.0,7.0,218.0,197.0,35.0,19.0,0.0,4480
1,53.0,77.0,67.0,35.0,53.0,28.0,81.0,140.0,2.0,4.0,4481
1,0.0,119.0,101.0,15.0,120.0,54.0,107.0,90.0,35.0,25.0,4482
1,82.0,279.0,118.0,138.0,183.0,221.0,83.0,71.0,24.0,2.0,4483
1,38.0,277.0,221.0,176.0,506.0,260.0,266.0,43.0,14.0,31.0,4484
1,0.0,2.0,0.0,0.0,96.0,91.0,8.0,46.0,0.0,0.0,4485
1,17.0,186.0,128.0,6.0,100.0,30.0,26.0,41.0,0.0,29.0,4486
0,18.0,162.0,128.0,70.0,32.0,0.0,22.0,0.0,0.0,0.0,4487
1,4.0,41.0,69.0,1.0,303.0,113.0,129.0,3.0,50.0,0.0,4488
1,0.0,10.0,14.0,1.0,22.0,16.0,30.0,20.0,0.0,0.0,4489
1,56.0,436.0,380.0,288.0,123.0,239.0,216.0,186.0,70.0,0.0,4490
1,2.0,131.0,140.0,36.0,129.0,129.0,170.0,94.0,39.0,4.0,4491
1,35.0,405.0,141.0,189.0,68.0,183.0,171.0,116.0,478.0,0.0,4492
1,58.0,269.0,305.0,297.0,39.0,74.0,113.0,87.0,52.0,13.0,4493
0,62.0,186.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4494
0,52.0,63.0,46.0,113.0,31.0,47.0,25.0,0.0,4.0,0.0,4495
1,0.0,82.0,15.0,0.0,65.0,13.0,7.0,0.0,5.0,34.0,4496
1,37.0,47.0,37.0,52.0,38.0,85.0,30.0,60.0,115.0,0.0,4497
1,75.0,126.0,145.0,114.0,56.0,82.0,52.0,62.0,70.0,17.0,4498
1,64.0,539.0,165.0,164.0,204.0,407.0,161.0,156.0,57.0,0.0,4499
1,6.0,330.0,293.0,328.0,327.0,292.0,142.0,324.0,224.0,4.0,4500
0,367.0,701.0,517.0,235.0,131.0,45.0,23.0,54.0,0.0,0.0,4501
1,15.0,6.0,39.0,13.0,48.0,2.0,29.0,24.0,0.0,2.0,4502
1,38.0,261.0,216.0,129.0,204.0,103.0,2.0,228.0,23.0,2.0,4503
0,0.0,85.0,46.0,0.0,46.0,22.0,0.0,0.0,0.0,0.0,4504
0,39.0,7.0,63.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,4505
1,1.0,173.0,90.0,35.0,63.0,17.0,18.0,28.0,3.0,0.0,4506
1,15.0,354.0,239.0,20.0,255.0,237.0,118.0,125.0,123.0,0.0,4507
0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508
1,165.0,170.0,78.0,76.0,64.0,75.0,68.0,64.0,8.0,0.0,4509
1,32.0,190.0,205.0,124.0,424.0,192.0,3.0,343.0,163.0,6.0,4510
0,38.0,44.0,157.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4511
0,7.0,38.0,44.0,74.0,24.0,27.0,22.0,17.0,1.0,0.0,4512
1,0.0,0.0,34.0,18.0,15.0,1.0,27.0,49.0,0.0,1.0,4513
0,0.0,2.0,16.0,22.0,4.0,82.0,32.0,5.0,1.0,0.0,4514
1,96.0,158.0,216.0,70.0,412.0,522.0,152.0,409.0,237.0,14.0,4515
1,46.0,3.0,19.0,84.0,46.0,28.0,35.0,57.0,86.0,0.0,4516
0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4517
1,140.0,225.0,170.0,74.0,512.0,300.0,112.0,145.0,256.0,0.0,4518
1,46.0,94.0,476.0,82.0,334.0,154.0,139.0,67.0,7.0,51.0,4519
1,0.0,114.0,115.0,0.0,21.0,24.0,19.0,21.0,0.0,0.0,4520
0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521
0,32.0,36.0,32.0,162.0,44.0,175.0,195.0,29.0,25.0,9.0,4522
0,0.0,50.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4523
1,102.0,49.0,148.0,72.0,26.0,121.0,87.0,62.0,155.0,151.0,4524
1,6.0,1.0,21.0,40.0,72.0,11.0,26.0,35.0,29.0,65.0,4525
0,10.0,34.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4526
1,46.0,198.0,111.0,97.0,79.0,28.0,120.0,5.0,99.0,0.0,4527
1,2.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,4528
0,19.0,156.0,135.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4529
1,0.0,212.0,199.0,66.0,25.0,122.0,49.0,29.0,73.0,0.0,4530
1,111.0,587.0,248.0,119.0,79.0,73.0,38.0,98.0,31.0,0.0,4531
1,0.0,16.0,34.0,0.0,15.0,152.0,33.0,33.0,0.0,0.0,4532
1,0.0,62.0,8.0,2.0,26.0,0.0,64.0,16.0,5.0,0.0,4533
1,203.0,350.0,214.0,200.0,295.0,449.0,242.0,168.0,390.0,34.0,4534
0,28.0,18.0,26.0,48.0,61.0,23.0,8.0,21.0,16.0,0.0,4535
0,0.0,222.0,224.0,145.0,1.0,20.0,0.0,0.0,0.0,0.0,4536
1,84.0,251.0,115.0,107.0,43.0,148.0,132.0,176.0,123.0,0.0,4537
1,76.0,118.0,79.0,81.0,81.0,94.0,56.0,131.0,28.0,0.0,4538
0,0.0,49.0,21.0,0.0,13.0,35.0,12.0,29.0,0.0,0.0,4539
1,6.0,19.0,35.0,19.0,2.0,15.0,29.0,0.0,11.0,3.0,4540
0,117.0,147.0,115.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,4541
1,221.0,314.0,310.0,167.0,93.0,82.0,106.0,90.0,58.0,0.0,4542
1,1.0,25.0,46.0,14.0,21.0,22.0,12.0,28.0,3.0,0.0,4543
1,143.0,498.0,1162.0,844.0,777.0,339.0,339.0,445.0,155.0,0.0,4544
0,11.0,52.0,24.0,3.0,99.0,20.0,40.0,9.0,2.0,0.0,4545
0,33.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546
1,0.0,104.0,206.0,49.0,15.0,163.0,44.0,127.0,68.0,7.0,4547
1,111.0,263.0,239.0,60.0,154.0,79.0,1.0,29.0,61.0,0.0,4548
1,4.0,45.0,33.0,0.0,176.0,136.0,75.0,40.0,199.0,7.0,4549
1,2.0,1.0,18.0,0.0,23.0,26.0,22.0,0.0,17.0,59.0,4550
1,15.0,9.0,0.0,0.0,2.0,6.0,1.0,4.0,3.0,0.0,4551
1,107.0,226.0,142.0,50.0,44.0,134.0,30.0,114.0,66.0,32.0,4552
0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553
0,0.0,129.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4554
0,0.0,18.0,139.0,45.0,88.0,59.0,63.0,39.0,0.0,0.0,4555
1,50.0,144.0,126.0,75.0,196.0,285.0,13.0,132.0,109.0,0.0,4556
1,177.0,838.0,1398.0,742.0,991.0,949.0,1102.0,548.0,675.0,349.0,4557
1,82.0,117.0,116.0,10.0,132.0,261.0,156.0,116.0,560.0,2.0,4558
1,89.0,330.0,341.0,229.0,484.0,474.0,573.0,554.0,403.0,23.0,4559
0,24.0,177.0,57.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,4560
0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561
1,30.0,91.0,60.0,74.0,1.0,61.0,94.0,58.0,88.0,0.0,4562
1,16.0,428.0,95.0,56.0,123.0,124.0,31.0,145.0,38.0,0.0,4563
1,70.0,206.0,169.0,128.0,417.0,274.0,151.0,321.0,426.0,1.0,4564
0,5.0,428.0,249.0,149.0,83.0,84.0,182.0,91.0,21.0,13.0,4565
1,40.0,174.0,139.0,167.0,123.0,293.0,152.0,224.0,322.0,24.0,4566
1,48.0,188.0,177.0,73.0,745.0,314.0,167.0,295.0,248.0,0.0,4567
0,33.0,174.0,250.0,6.0,99.0,33.0,41.0,0.0,0.0,0.0,4568
1,0.0,155.0,49.0,61.0,52.0,20.0,42.0,13.0,21.0,0.0,4569
1,50.0,76.0,261.0,6.0,111.0,52.0,4.0,29.0,105.0,0.0,4570
0,18.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4571
1,10.0,206.0,124.0,24.0,53.0,40.0,39.0,42.0,10.0,0.0,4572
1,20.0,81.0,103.0,38.0,255.0,328.0,38.0,204.0,620.0,232.0,4573
1,232.0,134.0,254.0,55.0,288.0,319.0,62.0,378.0,97.0,0.0,4574
1,12.0,316.0,374.0,149.0,123.0,151.0,171.0,235.0,281.0,184.0,4575
1,40.0,221.0,472.0,83.0,93.0,55.0,88.0,59.0,25.0,0.0,4576
1,30.0,27.0,30.0,22.0,16.0,16.0,33.0,35.0,17.0,0.0,4577
1,162.0,515.0,193.0,195.0,178.0,69.0,28.0,261.0,77.0,0.0,4578
1,178.0,547.0,536.0,231.0,554.0,543.0,182.0,467.0,119.0,0.0,4579
1,1.0,11.0,28.0,11.0,34.0,6.0,57.0,50.0,31.0,0.0,4580
1,126.0,272.0,676.0,133.0,615.0,493.0,212.0,544.0,230.0,13.0,4581
1,44.0,180.0,88.0,97.0,70.0,51.0,37.0,75.0,16.0,0.0,4582
1,141.0,313.0,289.0,127.0,93.0,74.0,74.0,87.0,117.0,0.0,4583
1,0.0,340.0,152.0,211.0,141.0,110.0,50.0,71.0,33.0,0.0,4584
1,330.0,294.0,107.0,34.0,48.0,14.0,65.0,30.0,34.0,23.0,4585
1,16.0,19.0,63.0,37.0,41.0,25.0,49.0,67.0,2.0,0.0,4586
1,1.0,44.0,48.0,33.0,71.0,17.0,4.0,46.0,1.0,0.0,4587
1,0.0,1.0,13.0,0.0,0.0,21.0,98.0,63.0,4.0,3.0,4588
1,51.0,202.0,111.0,95.0,53.0,19.0,21.0,48.0,20.0,0.0,4589
0,11.0,110.0,25.0,30.0,29.0,20.0,5.0,0.0,0.0,0.0,4590
1,65.0,81.0,97.0,116.0,10.0,74.0,47.0,36.0,151.0,0.0,4591
0,75.0,148.0,55.0,25.0,39.0,66.0,23.0,91.0,11.0,0.0,4592
1,0.0,19.0,97.0,88.0,63.0,27.0,0.0,45.0,11.0,0.0,4593
1,147.0,393.0,195.0,153.0,58.0,227.0,2.0,42.0,10.0,0.0,4594
0,7.0,165.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595
1,38.0,474.0,114.0,122.0,83.0,101.0,140.0,159.0,66.0,0.0,4596
0,6.0,3.0,0.0,33.0,38.0,14.0,63.0,10.0,0.0,0.0,4597
1,0.0,246.0,149.0,171.0,234.0,112.0,137.0,71.0,106.0,79.0,4598
1,205.0,607.0,408.0,161.0,144.0,79.0,55.0,122.0,28.0,0.0,4599
1,35.0,337.0,371.0,80.0,129.0,84.0,117.0,20.0,36.0,0.0,4600
1,0.0,260.0,197.0,73.0,104.0,121.0,117.0,146.0,1.0,0.0,4601
1,32.0,252.0,123.0,135.0,86.0,42.0,70.0,89.0,11.0,0.0,4602
1,123.0,118.0,228.0,34.0,128.0,294.0,8.0,194.0,41.0,0.0,4603
0,3.0,128.0,92.0,8.0,253.0,78.0,28.0,0.0,0.0,0.0,4604
1,25.0,371.0,291.0,90.0,98.0,57.0,397.0,92.0,158.0,103.0,4605
1,110.0,177.0,125.0,1.0,243.0,96.0,93.0,53.0,26.0,0.0,4606
1,12.0,29.0,43.0,25.0,4.0,19.0,18.0,15.0,26.0,0.0,4607
1,30.0,97.0,17.0,0.0,13.0,90.0,0.0,34.0,22.0,2.0,4608
1,19.0,16.0,50.0,0.0,10.0,7.0,41.0,5.0,35.0,0.0,4609
1,19.0,28.0,16.0,0.0,18.0,0.0,51.0,15.0,70.0,0.0,4610
1,33.0,75.0,72.0,25.0,51.0,102.0,89.0,46.0,61.0,0.0,4611
1,27.0,46.0,126.0,32.0,112.0,199.0,143.0,118.0,54.0,0.0,4612
1,0.0,112.0,116.0,154.0,166.0,229.0,87.0,293.0,193.0,0.0,4613
1,1.0,43.0,37.0,0.0,19.0,18.0,47.0,42.0,9.0,50.0,4614
1,0.0,181.0,111.0,40.0,97.0,101.0,70.0,20.0,42.0,0.0,4615
0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616
1,0.0,68.0,18.0,33.0,32.0,73.0,0.0,19.0,0.0,0.0,4617
1,19.0,209.0,185.0,35.0,308.0,356.0,224.0,101.0,418.0,2.0,4618
0,2.0,303.0,268.0,26.0,42.0,48.0,27.0,194.0,55.0,44.0,4619
0,16.0,138.0,63.0,42.0,2.0,0.0,31.0,23.0,0.0,0.0,4620
1,84.0,484.0,365.0,89.0,362.0,111.0,312.0,120.0,264.0,343.0,4621
1,25.0,355.0,279.0,307.0,489.0,232.0,248.0,358.0,475.0,147.0,4622
1,10.0,106.0,65.0,44.0,439.0,433.0,136.0,171.0,84.0,0.0,4623
1,44.0,190.0,220.0,148.0,133.0,164.0,194.0,62.0,43.0,0.0,4624
1,0.0,66.0,67.0,14.0,20.0,29.0,15.0,20.0,17.0,0.0,4625
1,16.0,51.0,104.0,26.0,29.0,24.0,74.0,35.0,12.0,9.0,4626
0,156.0,1768.0,1696.0,102.0,22.0,0.0,0.0,0.0,0.0,0.0,4627
0,0.0,0.0,50.0,25.0,3.0,16.0,31.0,25.0,52.0,0.0,4628
0,0.0,71.0,51.0,22.0,12.0,17.0,1.0,25.0,0.0,0.0,4629
1,21.0,97.0,91.0,47.0,65.0,72.0,58.0,43.0,57.0,15.0,4630
1,51.0,78.0,143.0,42.0,197.0,141.0,1.0,160.0,60.0,8.0,4631
1,55.0,12.0,61.0,5.0,55.0,88.0,21.0,664.0,629.0,0.0,4632
1,34.0,215.0,136.0,7.0,395.0,116.0,47.0,35.0,49.0,338.0,4633
1,53.0,12.0,33.0,19.0,19.0,13.0,14.0,21.0,1.0,0.0,4634
1,47.0,137.0,256.0,77.0,202.0,324.0,255.0,183.0,104.0,66.0,4635
1,33.0,59.0,37.0,17.0,24.0,16.0,41.0,60.0,6.0,16.0,4636
1,23.0,2122.0,1267.0,1117.0,721.0,871.0,765.0,1281.0,539.0,0.0,4637
1,267.0,1925.0,2280.0,796.0,1134.0,803.0,992.0,688.0,443.0,340.0,4638
0,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4639
0,0.0,10.0,49.0,13.0,15.0,22.0,33.0,39.0,7.0,0.0,4640
1,33.0,237.0,157.0,96.0,180.0,421.0,105.0,89.0,24.0,0.0,4641
0,26.0,17.0,109.0,37.0,9.0,52.0,30.0,0.0,0.0,0.0,4642
1,0.0,52.0,61.0,27.0,22.0,157.0,17.0,62.0,37.0,0.0,4643
1,6.0,170.0,34.0,36.0,29.0,34.0,60.0,25.0,78.0,0.0,4644
1,59.0,74.0,64.0,88.0,24.0,28.0,76.0,51.0,54.0,0.0,4645
1,4.0,21.0,52.0,1.0,16.0,19.0,1.0,70.0,256.0,0.0,4646
1,128.0,149.0,140.0,146.0,90.0,226.0,25.0,112.0,21.0,3.0,4647
0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648
0,40.0,175.0,188.0,70.0,118.0,59.0,15.0,12.0,0.0,0.0,4649
1,36.0,37.0,63.0,16.0,78.0,367.0,108.0,135.0,269.0,1.0,4650
0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,4651
0,0.0,2.0,19.0,17.0,16.0,20.0,0.0,20.0,2.0,0.0,4652
1,62.0,280.0,182.0,122.0,147.0,74.0,64.0,45.0,13.0,0.0,4653
0,71.0,86.0,49.0,0.0,0.0,23.0,48.0,0.0,0.0,0.0,4654
1,77.0,709.0,275.0,95.0,73.0,136.0,95.0,66.0,220.0,0.0,4655
0,0.0,32.0,0.0,0.0,44.0,23.0,1.0,10.0,1.0,0.0,4656
0,51.0,276.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4657
1,168.0,143.0,128.0,63.0,183.0,120.0,38.0,109.0,2.0,0.0,4658
