,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12,id1,final_result
38273,T3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38274,T4,0.0,15.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38275,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38276,T6,0.0,50.0,1.0,23.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38277,T7,0.0,27.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38278,T8,0.0,0.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38279,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3827.0],[1.0]
38280,T0,79.0,16.0,4.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,[3828.0],[1.0]
38281,T1,158.0,56.0,10.0,60.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,[3828.0],[1.0]
38282,T2,54.0,79.0,29.0,61.0,45.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,[3828.0],[1.0]
38283,T3,27.0,40.0,2.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,[3828.0],[1.0]
38284,T4,66.0,137.0,31.0,96.0,30.0,1.0,6.0,1.0,0.0,0.0,4.0,0.0,[3828.0],[1.0]
38285,T5,30.0,157.0,17.0,82.0,36.0,9.0,0.0,3.0,2.0,0.0,2.0,0.0,[3828.0],[1.0]
38286,T6,6.0,112.0,0.0,36.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,0.0,[3828.0],[1.0]
38287,T7,0.0,130.0,23.0,48.0,37.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,[3828.0],[1.0]
38288,T8,41.0,11.0,6.0,55.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,[3828.0],[1.0]
38289,T9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3828.0],[1.0]
38290,T0,0.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38291,T1,107.0,32.0,7.0,37.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,[3829.0],[1.0]
38292,T2,5.0,54.0,0.0,29.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38293,T3,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38294,T4,0.0,130.0,1.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38295,T5,0.0,59.0,2.0,20.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,[3829.0],[1.0]
38296,T6,0.0,126.0,0.0,21.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,[3829.0],[1.0]
38297,T7,0.0,49.0,11.0,22.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38298,T8,0.0,31.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38299,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3829.0],[1.0]
38300,T0,0.0,30.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38301,T1,0.0,6.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38302,T2,0.0,0.0,1.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38303,T3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38304,T4,0.0,1.0,9.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38305,T5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38306,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38307,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38308,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38309,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3830.0],[0.0]
38310,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38311,T1,2.0,2.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38312,T2,0.0,19.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38313,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38314,T4,0.0,7.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38315,T5,2.0,69.0,42.0,15.0,14.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,[3831.0],[1.0]
38316,T6,0.0,17.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38317,T7,0.0,29.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38318,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38319,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3831.0],[1.0]
38320,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38321,T1,0.0,27.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38322,T2,0.0,33.0,0.0,17.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38323,T3,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38324,T4,2.0,11.0,0.0,13.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38325,T5,0.0,12.0,2.0,14.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38326,T6,0.0,73.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38327,T7,0.0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38328,T8,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38329,T9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3832.0],[1.0]
38330,T0,5.0,6.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3833.0],[1.0]
38331,T1,29.0,112.0,3.0,52.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,[3833.0],[1.0]
38332,T2,49.0,61.0,2.0,42.0,32.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,[3833.0],[1.0]
38333,T3,5.0,17.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3833.0],[1.0]
38334,T4,35.0,115.0,2.0,21.0,40.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,[3833.0],[1.0]
38335,T5,31.0,152.0,0.0,24.0,35.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,[3833.0],[1.0]
38336,T6,0.0,155.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,[3833.0],[1.0]
38337,T7,10.0,145.0,1.0,17.0,39.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,[3833.0],[1.0]
38338,T8,47.0,0.0,11.0,18.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,[3833.0],[1.0]
38339,T9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3833.0],[1.0]
38340,T0,0.0,6.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38341,T1,0.0,18.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38342,T2,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38343,T3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38344,T4,0.0,80.0,6.0,37.0,71.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38345,T5,0.0,122.0,6.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38346,T6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38347,T7,0.0,214.0,5.0,25.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38348,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38349,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3834.0],[1.0]
38350,T0,0.0,67.0,10.0,29.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38351,T1,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38352,T2,0.0,11.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38353,T3,0.0,39.0,0.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38354,T4,0.0,130.0,6.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38355,T5,0.0,32.0,2.0,8.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38356,T6,0.0,176.0,4.0,35.0,36.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,[3835.0],[1.0]
38357,T7,0.0,39.0,4.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38358,T8,0.0,41.0,5.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38359,T9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3835.0],[1.0]
38360,T0,8.0,38.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38361,T1,28.0,50.0,18.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38362,T2,3.0,2.0,1.0,9.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38363,T3,1.0,14.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38364,T4,6.0,157.0,2.0,19.0,19.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,[3836.0],[1.0]
38365,T5,0.0,24.0,1.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38366,T6,0.0,68.0,4.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38367,T7,0.0,130.0,4.0,16.0,25.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,[3836.0],[1.0]
38368,T8,49.0,117.0,9.0,29.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38369,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3836.0],[1.0]
38370,T0,0.0,26.0,16.0,30.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38371,T1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38372,T2,0.0,5.0,1.0,10.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38373,T3,0.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38374,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38375,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38376,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38377,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38378,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38379,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3837.0],[0.0]
38380,T0,26.0,55.0,19.0,58.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,[3838.0],[1.0]
38381,T1,28.0,34.0,8.0,45.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38382,T2,62.0,11.0,2.0,27.0,116.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38383,T3,6.0,28.0,0.0,35.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38384,T4,39.0,27.0,10.0,28.0,31.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38385,T5,40.0,29.0,7.0,32.0,0.0,45.0,0.0,8.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38386,T6,9.0,7.0,5.0,17.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38387,T7,16.0,74.0,5.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38388,T8,58.0,19.0,8.0,31.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38389,T9,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[3838.0],[1.0]
38390,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38391,T1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38392,T2,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38393,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38394,T4,12.0,1.0,4.0,12.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38395,T5,7.0,3.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38396,T6,15.0,40.0,11.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,[3839.0],[1.0]
38397,T7,37.0,45.0,6.0,30.0,34.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38398,T8,26.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38399,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3839.0],[1.0]
38400,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38401,T1,16.0,193.0,23.0,60.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38402,T2,6.0,30.0,2.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38403,T3,0.0,51.0,0.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,[3840.0],[1.0]
38404,T4,2.0,103.0,22.0,43.0,108.0,28.0,2.0,6.0,0.0,0.0,2.0,0.0,[3840.0],[1.0]
38405,T5,22.0,83.0,10.0,29.0,30.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38406,T6,6.0,3.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38407,T7,19.0,68.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38408,T8,25.0,30.0,3.0,17.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38409,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3840.0],[1.0]
38410,T0,8.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38411,T1,6.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38412,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38413,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38414,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38415,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38416,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38417,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38418,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38419,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3841.0],[0.0]
38420,T0,4.0,4.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38421,T1,2.0,56.0,11.0,49.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38422,T2,3.0,44.0,7.0,67.0,88.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,[3842.0],[1.0]
38423,T3,0.0,27.0,1.0,31.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38424,T4,0.0,74.0,4.0,36.0,34.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38425,T5,5.0,185.0,3.0,24.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38426,T6,0.0,112.0,3.0,23.0,0.0,2.0,1.0,0.0,9.0,0.0,1.0,0.0,[3842.0],[1.0]
38427,T7,0.0,24.0,3.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38428,T8,7.0,29.0,8.0,23.0,67.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,[3842.0],[1.0]
38429,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3842.0],[1.0]
38430,T0,0.0,35.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38431,T1,8.0,73.0,3.0,25.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38432,T2,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38433,T3,0.0,97.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38434,T4,0.0,42.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38435,T5,0.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38436,T6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38437,T7,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38438,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38439,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3843.0],[0.0]
38440,T0,85.0,51.0,11.0,66.0,0.0,137.0,0.0,0.0,0.0,0.0,1.0,0.0,[3844.0],[1.0]
38441,T1,81.0,45.0,7.0,64.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0,0.0,[3844.0],[1.0]
38442,T2,36.0,35.0,6.0,54.0,0.0,42.0,0.0,1.0,0.0,0.0,4.0,0.0,[3844.0],[1.0]
38443,T3,0.0,63.0,3.0,81.0,38.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,[3844.0],[1.0]
38444,T4,0.0,117.0,22.0,61.0,36.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,[3844.0],[1.0]
38445,T5,31.0,153.0,9.0,53.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,[3844.0],[1.0]
38446,T6,0.0,139.0,11.0,33.0,27.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,[3844.0],[1.0]
38447,T7,24.0,51.0,0.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,[3844.0],[1.0]
38448,T8,19.0,59.0,9.0,25.0,46.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,[3844.0],[1.0]
38449,T9,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3844.0],[1.0]
38450,T0,2.0,11.0,4.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,[3845.0],[1.0]
38451,T1,0.0,16.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3845.0],[1.0]
38452,T2,10.0,27.0,10.0,23.0,35.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,[3845.0],[1.0]
38453,T3,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3845.0],[1.0]
38454,T4,0.0,83.0,5.0,26.0,32.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,[3845.0],[1.0]
38455,T5,6.0,110.0,8.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,[3845.0],[1.0]
38456,T6,0.0,21.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,[3845.0],[1.0]
38457,T7,0.0,15.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3845.0],[1.0]
38458,T8,28.0,72.0,6.0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,[3845.0],[1.0]
38459,T9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3845.0],[1.0]
38460,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38461,T1,4.0,37.0,13.0,49.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38462,T2,0.0,30.0,4.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38463,T3,0.0,9.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38464,T4,7.0,11.0,1.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38465,T5,18.0,70.0,2.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38466,T6,0.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38467,T7,0.0,106.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38468,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38469,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3846.0],[1.0]
38470,T0,4.0,78.0,2.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38471,T1,25.0,164.0,5.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38472,T2,6.0,262.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38473,T3,0.0,36.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38474,T4,8.0,169.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[3847.0],[1.0]
38475,T5,0.0,52.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38476,T6,0.0,64.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38477,T7,1.0,41.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38478,T8,2.0,1.0,5.0,11.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38479,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3847.0],[1.0]
38480,T0,0.0,14.0,11.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38481,T1,0.0,20.0,13.0,13.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38482,T2,0.0,10.0,4.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38483,T3,0.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
