"T0_Act1","T0_Act12","T0_Act13","T0_Act14","T0_Act19","T0_Act2","T0_Act3","T0_Act4","T0_Act5","T0_Act6","T0_Act7","T0_Act9","T1_Act1","T1_Act12","T1_Act13","T1_Act14","T1_Act19","T1_Act2","T1_Act3","T1_Act4","T1_Act5","T1_Act6","T1_Act7","T1_Act9","T2_Act1","T2_Act12","T2_Act13","T2_Act14","T2_Act19","T2_Act2","T2_Act3","T2_Act4","T2_Act5","T2_Act6","T2_Act7","T2_Act9","T3_Act1","T3_Act12","T3_Act13","T3_Act14","T3_Act19","T3_Act2","T3_Act3","T3_Act4","T3_Act5","T3_Act6","T3_Act7","T3_Act9","T4_Act1","T4_Act12","T4_Act13","T4_Act14","T4_Act19","T4_Act2","T4_Act3","T4_Act4","T4_Act5","T4_Act6","T4_Act7","T4_Act9","T5_Act1","T5_Act12","T5_Act13","T5_Act14","T5_Act19","T5_Act2","T5_Act3","T5_Act4","T5_Act5","T5_Act6","T5_Act7","T5_Act9","T6_Act1","T6_Act12","T6_Act13","T6_Act14","T6_Act19","T6_Act2","T6_Act3","T6_Act4","T6_Act5","T6_Act6","T6_Act7","T6_Act9","T7_Act1","T7_Act12","T7_Act13","T7_Act14","T7_Act19","T7_Act2","T7_Act3","T7_Act4","T7_Act5","T7_Act6","T7_Act7","T7_Act9","T8_Act1","T8_Act12","T8_Act13","T8_Act14","T8_Act19","T8_Act2","T8_Act3","T8_Act4","T8_Act5","T8_Act6","T8_Act7","T8_Act9","T9_Act1","T9_Act12","T9_Act13","T9_Act14","T9_Act19","T9_Act2","T9_Act3","T9_Act4","T9_Act5","T9_Act6","T9_Act7","T9_Act9","id","final_result"
6.0,0.0,0.0,0.0,0.0,17.0,3.0,16.0,0.0,90.0,1.0,0.0,185.0,0.0,0.0,0.0,0.0,106.0,11.0,97.0,0.0,65.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,67.0,2.0,55.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,25.0,0.0,8.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,165.0,10.0,53.0,32.0,22.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,100.0,2.0,33.0,40.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,84.0,3.0,30.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,44.0,1.0,25.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"BBB_2014J_649110",1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,25.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,16.0,78.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,2.0,19.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,18.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,10.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,32.0,14.0,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649119",1
103.0,0.0,0.0,12.0,0.0,209.0,52.0,68.0,0.0,20.0,0.0,0.0,160.0,0.0,0.0,20.0,0.0,279.0,113.0,154.0,0.0,43.0,2.0,0.0,110.0,0.0,0.0,0.0,0.0,208.0,11.0,162.0,73.0,17.0,1.0,10.0,39.0,0.0,0.0,1.0,0.0,451.0,1.0,61.0,35.0,8.0,0.0,1.0,107.0,0.0,0.0,32.0,0.0,408.0,22.0,110.0,65.0,4.0,0.0,9.0,158.0,3.0,0.0,32.0,0.0,402.0,5.0,127.0,86.0,2.0,0.0,5.0,84.0,14.0,0.0,32.0,0.0,530.0,9.0,98.0,0.0,11.0,0.0,6.0,96.0,0.0,0.0,2.0,0.0,263.0,16.0,77.0,61.0,16.0,0.0,0.0,119.0,0.0,0.0,3.0,0.0,435.0,30.0,137.0,0.0,21.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"BBB_2014J_649189",1
163.0,0.0,0.0,5.0,0.0,64.0,14.0,36.0,0.0,8.0,2.0,0.0,295.0,0.0,0.0,1.0,0.0,54.0,18.0,53.0,1.0,14.0,3.0,3.0,226.0,0.0,0.0,0.0,0.0,79.0,2.0,75.0,83.0,4.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,17.0,0.0,44.0,35.0,2.0,0.0,3.0,87.0,0.0,0.0,0.0,0.0,383.0,4.0,42.0,9.0,3.0,1.0,0.0,81.0,6.0,0.0,0.0,0.0,73.0,3.0,47.0,25.0,1.0,1.0,4.0,5.0,10.0,0.0,0.0,0.0,108.0,1.0,26.0,37.0,5.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,189.0,15.0,37.0,17.0,23.0,0.0,3.0,340.0,0.0,0.0,0.0,0.0,34.0,1.0,54.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,"BBB_2014J_649221",1
2.0,0.0,0.0,0.0,0.0,23.0,2.0,25.0,0.0,5.0,0.0,0.0,119.0,0.0,0.0,9.0,0.0,99.0,69.0,97.0,0.0,32.0,3.0,1.0,64.0,0.0,0.0,0.0,0.0,82.0,23.0,70.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,5.0,0.0,108.0,16.0,51.0,0.0,10.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,484.0,14.0,55.0,4.0,2.0,2.0,3.0,110.0,0.0,0.0,0.0,0.0,259.0,12.0,50.0,0.0,4.0,6.0,2.0,64.0,6.0,0.0,0.0,0.0,338.0,1.0,43.0,0.0,8.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,52.0,22.0,20.0,89.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649231",1
12.0,0.0,0.0,0.0,0.0,15.0,1.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,0.0,4.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,110.0,43.0,95.0,45.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,25.0,0.0,7.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,75.0,12.0,44.0,31.0,20.0,1.0,9.0,42.0,0.0,0.0,4.0,0.0,256.0,4.0,14.0,0.0,0.0,1.0,9.0,27.0,0.0,0.0,4.0,0.0,2.0,4.0,18.0,0.0,5.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,39.0,1.0,15.0,0.0,1.0,0.0,2.0,115.0,3.0,0.0,0.0,0.0,336.0,9.0,48.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649291",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,4.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,102.0,2.0,18.0,30.0,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,18.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,2.0,9.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,68.0,6.0,15.0,0.0,1.0,0.0,0.0,27.0,4.0,0.0,2.0,0.0,424.0,7.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649345",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,2.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,7.0,15.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,264.0,3.0,16.0,39.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,139.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,142.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649518",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649543",0
1.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,140.0,42.0,92.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1.0,7.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649578",0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,6.0,14.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,6.0,38.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,3.0,60.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,107.0,3.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649621",0
0.0,0.0,0.0,0.0,0.0,25.0,1.0,15.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,122.0,23.0,30.0,0.0,4.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,48.0,11.0,42.0,38.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,15.0,0.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,650.0,7.0,36.0,34.0,2.0,0.0,1.0,36.0,3.0,0.0,1.0,0.0,202.0,8.0,28.0,28.0,5.0,0.0,3.0,6.0,10.0,0.0,0.0,0.0,129.0,0.0,14.0,0.0,3.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,137.0,12.0,37.0,66.0,21.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,105.0,8.0,34.0,60.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649654",1
0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649692",0
5.0,0.0,0.0,0.0,0.0,34.0,25.0,39.0,0.0,80.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,93.0,25.0,97.0,33.0,5.0,0.0,2.0,91.0,0.0,0.0,0.0,0.0,81.0,3.0,113.0,42.0,6.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,103.0,0.0,35.0,43.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,82.0,4.0,59.0,1.0,0.0,0.0,8.0,49.0,4.0,0.0,0.0,0.0,247.0,18.0,76.0,34.0,11.0,1.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,51.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,267.0,7.0,34.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,33.0,11.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,"BBB_2014J_649742",1
0.0,0.0,0.0,0.0,0.0,28.0,2.0,13.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,2.0,0.0,54.0,16.0,49.0,0.0,11.0,3.0,0.0,23.0,0.0,0.0,1.0,0.0,25.0,5.0,28.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,22.0,1.0,9.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,142.0,5.0,49.0,30.0,21.0,0.0,3.0,47.0,4.0,0.0,10.0,0.0,353.0,18.0,54.0,28.0,10.0,1.0,5.0,10.0,0.0,0.0,4.0,0.0,142.0,5.0,19.0,0.0,3.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,220.0,4.0,19.0,0.0,12.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,192.0,16.0,78.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649749",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,15.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2.0,29.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,26.0,34.0,8.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,303.0,2.0,25.0,31.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,87.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,164.0,3.0,25.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649795",1
0.0,0.0,0.0,0.0,0.0,54.0,3.0,24.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,25.0,0.0,13.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,27.0,6.0,22.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,23.0,26.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,101.0,4.0,22.0,20.0,2.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,62.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,7.0,23.0,30.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,19.0,64.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_649824",1
99.0,0.0,0.0,0.0,0.0,95.0,4.0,41.0,0.0,15.0,0.0,0.0,87.0,0.0,0.0,1.0,0.0,136.0,5.0,92.0,66.0,48.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,2.0,31.0,19.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,11.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,7.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,"BBB_2014J_649905",1
0.0,0.0,0.0,0.0,0.0,67.0,9.0,25.0,0.0,7.0,1.0,0.0,86.0,0.0,0.0,2.0,0.0,80.0,11.0,52.0,104.0,2.0,1.0,6.0,188.0,0.0,0.0,0.0,0.0,14.0,4.0,59.0,40.0,3.0,0.0,11.0,50.0,0.0,0.0,3.0,0.0,72.0,2.0,31.0,47.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,70.0,0.0,15.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,107.0,3.0,45.0,0.0,4.0,0.0,0.0,38.0,0.0,0.0,8.0,0.0,100.0,0.0,22.0,37.0,3.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,27.0,0.0,23.0,25.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,85.0,0.0,21.0,27.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"BBB_2014J_649962",1
4.0,0.0,0.0,0.0,0.0,14.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_650050",0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,17.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,13.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,9.0,60.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,130.0,0.0,21.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_650114",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,65.0,12.0,42.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0,25.0,49.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,1.0,24.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,11.0,35.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,10.0,46.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,50.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,112.0,3.0,15.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_650161",1
0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,0.0,100.0,12.0,24.0,0.0,10.0,0.0,1.0,35.0,0.0,0.0,1.0,0.0,16.0,1.0,36.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,26.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,15.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,22.0,28.0,24.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_650247",1
0.0,0.0,0.0,0.0,0.0,18.0,3.0,31.0,0.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,54.0,13.0,31.0,0.0,3.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,57.0,7.0,65.0,69.0,6.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,17.0,4.0,22.0,42.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,109.0,1.0,11.0,38.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,8.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_650269",1
0.0,0.0,0.0,0.0,0.0,37.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,4.0,26.0,0.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,201.0,1.0,15.0,113.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2014J_650371",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,20.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,13.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"BBB_2014J_650433",0
